Rank	Time	Wind	First.Name	Last.Name	Country	Birthdate	Race	Location	Date
1997	1957	11.09	1.3	Laurence	Bily	FRA	05.05.63	2	Monaco	12.08.1990
1998	1957	11.09	1.0	Katrin	Krabbe	GER	22.11.69	1r2	Duisburg	12.06.1991
1999	1957	11.09	0.7	Heike	Drechsler	GER	16.12.64	2r1	Duisburg	12.06.1991
2000	1957	11.09	0.2	Carlette	Guidry	USA	04.09.68	1	Berlin	23.06.1991
2001	1957	11.09	0.4	Mary	Onyali	NGR	03.02.68	2	NewYorkCity	20.07.1991
2002	1957	11.09	-0.2	Mary	Onyali	NGR	03.02.68	1	Lagos	02.08.1991
2003	1957	11.09	-0.5	Evelyn	Ashford	USA	15.04.57	1q2	Tokyo	26.08.1991
2004	1957	11.09	-1.8	Gwen	Torrence	USA	12.06.65	1s1	NewOrleans	20.06.1992
2005	1957	11.09	-1.8	Carlette	Guidry	USA	04.09.68	1s2	NewOrleans	20.06.1992
2006	1957	11.09	1.8	Marina	Trandenkova	RUS	07.01.67	1s2	Moskva	22.06.1992
2007	1957	11.09	0.1	Merlene	Ottey	JAM	10.05.60	1	Jena	13.06.1993
2008	1957	11.09	1.5	Zhanna	Block	UKR	06.07.72	5	Lausanne	07.07.1993
2009	1957	11.09	-0.6	Irina	Privalova	RUS	12.11.68	2	Monaco	07.08.1993
2010	1957	11.09	-0.5	Irina	Privalova	RUS	12.11.68	2	Berlin	27.08.1993
2011	1957	11.09	-0.4	Irina	Privalova	RUS	12.11.68	2	London	10.09.1993
2012	1957	11.09	1.2	Holli	Hyche	USA	06.09.71	1h1	Boise	02.06.1994
2013	1957	11.09	-2.7	Gwen	Torrence	USA	12.06.65	1	Goteborg	24.08.1994
2014	1957	11.09	1.2	Sheila	Echols	USA	02.10.64	1	BatonRouge	13.05.1995
2015	1957	11.09	0.4	Zhanna	Block	UKR	06.07.72	1	Kiev	12.06.1995
2016	1957	11.09	0.8	Juliet	Cuthbert	JAM	09.04.64	2q4	Goteborg	05.08.1995
2017	1957	11.09	-0.7	Carlette	Guidry	USA	04.09.68	1s1	Goteborg	06.08.1995
2018	1957	11.09	1.4	Zhanna	Block	UKR	06.07.72	4s1	Goteborg	06.08.1995
2019	1957	11.09	1.4	Ekaterini	Thanou	GRE	01.02.75	5s1	Goteborg	06.08.1995
2020	1957	11.09	-0.5	Mary	Onyali	NGR	03.02.68	4	Bruxelles	23.08.1996
2021	1957	11.09	1.8	Sevatheda	Fynes	BAH	17.10.74	1	Champaign	25.05.1997
2022	1957	11.09	-0.7	Marion	Jones	USA	12.10.75	1h7	Athinai	02.08.1997
2023	1957	11.09	0.0	Pei	Fang	CHN	01.02.72	2s2	Shanghai	17.10.1997
2024	1957	11.09	0.6	Inger	Miller	USA	12.06.72	2	RiodeJaneiro	03.05.1998
2025	1957	11.09	0.1	Chandra	Sturrup	BAH	12.09.71	3	Chengdu	12.05.1998
2026	1957	11.09	1.9	Sevatheda	Fynes	BAH	17.10.74	4	Nassau	20.06.1998
2027	1957	11.09	0.4	Sevatheda	Fynes	BAH	17.10.74	2	Nice	16.07.1998
2028	1957	11.09	-0.8	Zhanna	Block	UKR	06.07.72	2	Uniondale	19.07.1998
2029	1957	11.09	-0.8	Sevatheda	Fynes	BAH	17.10.74	3	Bruxelles	28.08.1998
2030	1957	11.09	-0.6	Debbie	Ferguson-McKenzie	BAH	16.01.76	2	ElPaso	10.04.1999
2031	1957	11.09	0.9	Liliana	Allen	MEX	24.05.70	1	CiudaddeMexico	19.06.1999
2032	1957	11.09	1.0	Chandra	Sturrup	BAH	12.09.71	2	Luzern	05.07.1999
2033	1957	11.09	-0.5	Philomina	Mensah	CAN	11.05.75	2q3	Sevilla	21.08.1999
2034	1957	11.09	-0.3	Mercy	Nku	NGR	17.07.76	3q1	Sevilla	21.08.1999
2035	1957	11.09	0.7	Inger	Miller	USA	12.06.72	1r2	Modesto	13.05.2000
2036	1957	11.09	1.3	Sevatheda	Fynes	BAH	17.10.74	3	Hania	14.06.2000
2037	1957	11.09	0.0	Chandra	Sturrup	BAH	12.09.71	1	Raleigh	17.06.2000
2038	1957	11.09	-0.4	Zhanna	Block	UKR	06.07.72	1	Saint-Denis	23.06.2000
2039	1957	11.09	1.1	Merlene	Ottey	JAM	10.05.60	1h1	Kingston	20.07.2000
2040	1957	11.09	1.1	Torri	Edwards	USA	31.01.77	3	London	05.08.2000
2041	1957	11.09	1.6	Chryste	Gaines	USA	14.09.70	1	Ad-Dawhah	05.10.2000
2042	1957	11.09	-0.8	Marina	Kislova	RUS	07.02.78	1	Hania	04.06.2001
2043	1957	11.09	0.2	Ekaterini	Thanou	GRE	01.02.75	1h1	Athinai	16.06.2001
2044	1957	11.09	0.6	Natasha	Mayers	VIN	10.03.79	2rA	Walnut	21.04.2002
2045	1957	11.09	0.9	Mercy	Nku	NGR	17.07.76	3r1	Athinai	10.06.2002
2046	1957	11.09	-0.7	Tayna	Lawrence	JAM	17.09.75	1	Sheffield	30.06.2002
2047	1957	11.09	1.4	Chryste	Gaines	USA	14.09.70	3	Paris	14.09.2002
2048	1957	11.09	1.4	Muriel	Hurtis	FRA	25.03.79	4	Paris	14.09.2002
2049	1957	11.09	0.8	Natasha	Mayers	VIN	10.03.79	2	Walnut	19.04.2003
2050	1957	11.09	2.0	Mary	Onyali	NGR	03.02.68	1r1	Austin	03.05.2003
2051	1957	11.09	0.0	Christine	Arron	FRA	13.09.73	1	Trikala	24.06.2003
2052	1957	11.09	0.4	Christine	Arron	FRA	13.09.73	1h1	Narbonne	24.07.2003
2053	1957	11.09	0.1	Ekaterini	Thanou	GRE	01.02.75	1h6	Saint-Denis	23.08.2003
2054	1957	11.09	2.0	Merlene	Ottey	SLO	10.05.60	1	Naimette-Xhovemont	03.08.2004
2055	1957	11.09	-0.7	Aleen	Bailey	JAM	25.11.80	3rA	Zurich	06.08.2004
2056	1957	11.09	-0.1	Sherone	Simpson	JAM	12.08.84	1q3	Athinai	20.08.2004
2057	1957	11.09	0.0	Ivet	Lalova-Collio	BUL	18.05.84	2q2	Athinai	20.08.2004
2058	1957	11.09	-0.3	Ivet	Lalova-Collio	BUL	18.05.84	1	Sofia	07.06.2005
2059	1957	11.09	1.3	Christine	Arron	FRA	13.09.73	1	Firenze	18.06.2005
2060	1957	11.09	1.3	Chandra	Sturrup	BAH	12.09.71	2s2	Helsinki	08.08.2005
2061	1957	11.09	1.3	Chandra	Sturrup	BAH	12.09.71	4	Helsinki	08.08.2005
2062	1957	11.09	1.3	Me'Lisa	Barber	USA	04.10.80	5	Helsinki	08.08.2005
2063	1957	11.09	1.3	Sherone	Simpson	JAM	12.08.84	6	Helsinki	08.08.2005
2064	1957	11.09	1.3	Muna	Lee	USA	30.10.81	7	Helsinki	08.08.2005
2065	1957	11.09	-0.2	Me'Lisa	Barber	USA	04.10.80	5	Monaco	09.09.2005
2066	1957	11.09	1.4	Marshevet	Hooker	USA	25.09.84	1	Waco	14.05.2006
2067	1957	11.09	1.4	Shalonda	Solomon	USA	19.12.85	3	Fayetteville	14.05.2006
2068	1957	11.09	1.7	LaTasha	Jenkins	USA	19.12.77	1	Kalamata	03.06.2006
2069	1957	11.09	0.3	Torri	Edwards	USA	31.01.77	3rA	Roma	14.07.2006
2070	1957	11.09	1.5	Lauryn	Williams	USA	11.09.83	2rA	Heusden-Zolder	22.07.2006
2071	1957	11.09	-0.8	Sherone	Simpson	JAM	12.08.84	1rA	Zurich	18.08.2006
2072	1957	11.09	0.8	Stephanie	Durst	USA	06.01.82	1h3	Indianapolis	21.06.2007
2073	1957	11.09	1.1	Yevgeniya	Polyakova	RUS	29.05.83	1	Tula	31.07.2007
2074	1957	11.09	1.3	Kim	Gevaert	BEL	05.08.78	2h1	Osaka	26.08.2007
2075	1957	11.09	-0.3	Lauryn	Williams	USA	11.09.83	2s1	Osaka	27.08.2007
2076	1957	11.09	-0.7	Carmelita	Jeter	USA	24.11.79	3rA	Shanghai	28.09.2007
2077	1957	11.09	1.5	Sherone	Simpson	JAM	12.08.84	2	Ad-Dawhah	09.05.2008
2078	1957	11.09	1.6	Kelly-Ann	Baptiste	TTO	14.10.86	1	Auburn	18.05.2008
2079	1957	11.09	1.1	Alexis	Joyce	USA	05.09.83	2	Clermont	24.05.2008
2080	1957	11.09	0.0	Torri	Edwards	USA	31.01.77	4	London	26.07.2008
2081	1957	11.09	0.4	Bianca	Knight	USA	02.01.89	1rB	Monaco	29.07.2008
2082	1957	11.09	0.2	Marshevet	Hooker	USA	25.09.84	3rA	Lausanne	02.09.2008
2083	1957	11.09	1.0	Alexandra	Anderson	USA	28.01.87	1r2	Austin	04.04.2009
2084	1957	11.09	-0.9	Carmelita	Jeter	USA	24.11.79	1	Carson	16.05.2009
2085	1957	11.09	-0.9	Murielle	Ahoure	CIV	23.08.87	1	Greensboro	30.05.2009
2086	1957	11.09	0.6	Debbie	Ferguson-McKenzie	BAH	16.01.76	3h2	Roma	10.07.2009
2087	1957	11.09	-0.1	Chandra	Sturrup	BAH	12.09.71	2	London	25.07.2009
2088	1957	11.09	-0.1	Carmelita	Jeter	USA	24.11.79	1	Shanghai	23.05.2010
2089	1957	11.09	0.4	Sherone	Simpson	JAM	12.08.84	1	Berlin	22.08.2010
2090	1957	11.09	1.4	Shalonda	Solomon	USA	19.12.85	2	Split	04.09.2010
2091	1957	11.09	0.0	Carmelita	Jeter	USA	24.11.79	1	Daegu	12.05.2011
2092	1957	11.09	0.2	Marshevet	Hooker	USA	25.09.84	1r2	Ponce	14.05.2011
2093	1957	11.09	1.1	Debbie	Ferguson-McKenzie	BAH	16.01.76	2	Ostrava	31.05.2011
2094	1957	11.09	1.5	Kimberlyn	Duncan	USA	02.08.91	2	DesMoines	10.06.2011
2095	1957	11.09	1.3	Alexandra	Anderson	USA	28.01.87	1h4	Eugene	23.06.2011
2096	1957	11.09	1.6	Mikele	Barber	USA	04.10.80	2h1	Eugene	23.06.2011
2097	1957	11.09	1.4	Ruddy-Zang	Milama	GAB	06.06.87	1	Albi	29.07.2011
2098	1957	11.09	-0.1	Schillonie	Calvert	JAM	27.07.88	1	Rieti	10.09.2011
2099	1957	11.09	1.5	Octavious	Freeman	USA	20.04.92	1	NewOrleans	13.05.2012
2100	1957	11.09	1.4	Murielle	Ahoure	CIV	23.08.87	3h1	London	14.07.2012
2101	1957	11.09	0.0	Jeneba	Tarmoh	USA	27.09.89	3	Monaco	20.07.2012
2102	1957	11.09	1.9	Cierra	White	USA	29.04.93	1	Lubbock	25.04.2013
2103	1957	11.09	-0.7	Murielle	Ahoure	CIV	23.08.87	1r2	Ponce	18.05.2013
2104	1957	11.09	1.8	Charonda	Williams	USA	27.03.87	8	DesMoines	21.06.2013
2105	1957	11.09	1.5	Dafne	Schippers	NED	15.06.92	1h3	Lausanne	04.07.2013
2106	1957	11.09	-0.5	Verena	Sailer	GER	16.10.85	1	Ulm	06.07.2013
2107	1957	11.09	1.2	Joanna	Atkins	USA	31.01.89	1r1	Gainesville	04.04.2014
2108	1957	11.09	1.3	Simone	Facey	JAM	07.05.85	1r1	Clermont	10.05.2014
2109	1957	11.09	-0.5	Kerron	Stewart	JAM	16.04.84	1h2	Kingston	27.06.2014
2110	1957	11.09	0.8	Barbara	Pierre	USA	28.04.87	1h2	Donnas	13.07.2014
2111	1957	11.09	1.2	Barbara	Pierre	USA	28.04.87	1	Donnas	13.07.2014
2112	1957	11.09	-0.7	Michelle-Lee	Ahye	TTO	10.04.92	1rA	Luzern	15.07.2014
2113	1957	11.09	0.3	Myriam	Soumare	FRA	29.10.86	1	Angers	30.08.2014
2114	1957	11.09	0.8	Angela	Tenorio	ECU	27.01.96	1	Cuenca	14.03.2015
2115	1957	11.09	0.2	Allyson	Felix	USA	18.11.85	3rA	Kingston	09.05.2015
2116	1957	11.09	1.5	Angela	Tenorio	ECU	27.01.96	1	Ceunca	29.05.2015
2117	1957	11.09	1.7	Tianna	Bartoletta	USA	30.08.85	7rA	Eugene	30.05.2015
2118	1957	11.09	1.8	Keilah	Tyson	USA	06.11.92	2h3	Eugene	11.06.2015
2119	1957	11.09	0.2	Tianna	Bartoletta	USA	30.08.85	1h2	Bellinzona	21.07.2015
2120	1957	11.09	1.1	Nataliya	Pogrebnyak	UKR	19.02.88	1	Kirovohrad	30.07.2015
2121	1957	11.09	-1.2	Ivet	Lalova-Collio	BUL	18.05.84	2h3	Beijing	23.08.2015
2122	1957	11.09	-1.4	Candyce	McGrone	USA	24.03.89	4	Zurich	03.09.2015
2123	1957	11.09	0.8	Olga	Safronova	KAZ	05.11.91	1	Almaty	24.05.2016
2124	1957	11.09	1.5	Simone	Facey	JAM	07.05.85	4	Eugene	28.05.2016
2125	1957	11.09	-1.2	Dafne	Schippers	NED	15.06.92	2	Birmingham	05.06.2016
2126	1957	11.09	0.6	Shelly-Ann	Fraser-Pryce	JAM	27.12.86	1rA	Kingston	11.06.2016
2127	1957	11.09	1.6	Joanna	Atkins	USA	31.01.89	3r1	Montverde	11.06.2016
2128	1957	11.09	1.9	Candace	Hill	USA	11.02.99	1h2	Clovis	24.06.2016
2129	1957	11.09	0.2	Desiree	Henry	GBR	26.08.95	1s3	Amsterdam	08.07.2016
2130	1957	11.09	-0.7	Dina	Asher-Smith	GBR	04.12.95	4	London	23.07.2016
2131	1957	11.09	-0.2	English	Gardner	USA	22.04.92	1h8	RiodeJaneiro	12.08.2016
2132	1957	11.09	0.6	Blessing	Okagbare	NGR	10.09.88	3s3	RiodeJaneiro	13.08.2016
2133	1957	11.09	0.6	Desiree	Henry	GBR	26.08.95	4s3	RiodeJaneiro	13.08.2016
2134	1957	11.09	0.6	Christania	Williams	JAM	17.10.94	3	Bruxelles	09.09.2016
2135	1957	11.09	0.6	Desiree	Henry	GBR	26.08.95	1r2	Azusa	14.04.2017
2136	1957	11.09	0.7	Kortnei	Jonson	USA	11.08.97	3r1	Torrance	15.04.2017
2137	1957	11.09	1.0	Deajah	Stevens	USA	19.05.95	1h3	Eugene	13.05.2017
2138	1957	11.09	0.3	Ariana	Washington	USA	04.09.96	4rA	Eugene	10.06.2017
2139	1957	11.09	0.7	Remona	Burchell	JAM	15.09.91	3s2	Kingston	23.06.2017
2140	1957	11.09	0.8	Natasha	Morrison	JAM	17.11.92	4	Kingston	23.06.2017
2141	1957	11.09	-0.3	Michelle-Lee	Ahye	TTO	10.04.92	1h1	PortofSpain	24.06.2017
2142	1957	11.09	0.1	Blessing	Okagbare	NGR	10.09.88	3	Paris	01.07.2017
2143	1957	11.09	1.3	Jura	Levy	JAM	04.11.90	3h1	London	05.08.2017
2144	1957	11.09	0.1	Kelly-Ann	Baptiste	TTO	14.10.86	8	London	06.08.2017
